"CODE_IRIS","annee","prix_m2_med","prix_m2_mean","n_ventes"
"751062301",2024,12085.2359208524,11205.69553793,26
"751062301",2025,13689.5454545455,16487.907079115,17
"751062302",2020,15000,15264.5373161219,11
"751062302",2021,15725.8064516129,19039.0334611809,39
"751062302",2022,14921.5524193548,19716.8808481703,34
"751062302",2023,14902.9733959311,14626.8148739107,22
"751062302",2024,15252.1651376147,16387.2090312697,24
"751062302",2025,24117.4275362319,24117.4275362319,2
"751062303",2020,14318.1818181818,13223.2422364855,11
"751062303",2021,16031.25,19588.0848400673,65
"751062303",2022,16058.8888888889,21817.31671816,61
"751062303",2023,14938.3797729618,16982.3211949698,44
"751062303",2024,13740.9922394678,18355.7960138961,30
"751062303",2025,17164.7727272727,19435.2337290341,16
"751062304",2020,14490.5660377358,18074.9852108445,13
"751062304",2021,15197.8260869565,14451.6372146915,39
"751062304",2022,16802.5396825397,27364.564618233,33
"751062304",2023,17323.5294117647,20255.0186148661,20
"751062304",2024,14525.641025641,18136.0156131644,32
"751062304",2025,15665.1515151515,18865.3535568277,10
"751062305",2020,16571.4285714286,16092.2457463197,23
"751062305",2021,14666.9962717481,16144.2644008182,42
"751062305",2022,13550.4201680672,13967.8225029486,42
"751062305",2023,12769.8260869565,14310.4835450549,45
"751062305",2024,13448.275862069,14339.3132701511,29
"751062305",2025,12778.6372613562,14666.9036761444,16
"751062306",2020,12835.8208955224,14062.2756381508,21
"751062306",2021,13947.8390804598,13733.6735266195,51
"751062306",2022,14062.5,20953.2538082143,57
"751062306",2023,12894.6819603754,13018.5281375967,50
"751062306",2024,13407.6050420168,14320.1754795753,44
"751062306",2025,12685.0678733032,13338.3593630236,18
"751062307",2020,53333.3333333333,76733.1773127957,50
"751062307",2021,15151.5151515152,18035.9936835999,31
"751062307",2022,15633.3333333333,14850.7616806381,27
"751062307",2023,15250,16448.0181075088,25
"751062307",2024,14629.6296296296,13108.663282207,31
"751062307",2025,14210.5263157895,16331.631571094,11
"751062308",2020,14969.696969697,20342.120389774,31
"751062308",2021,14885.9304029304,15080.2586579806,66
"751062308",2022,14323.5294117647,18289.0120431342,73
"751062308",2023,14427.4193548387,17850.1502353076,48
"751062308",2024,13684.2105263158,13536.039934843,59
"751062308",2025,12486.4006282125,12360.3787439764,20
"751062309",2020,15461.3125,21227.8662533975,23
"751062309",2021,14166.6666666667,17770.4005538575,47
"751062309",2022,15250,15048.1800941835,36
"751062309",2023,15103.7835249042,18308.8331293218,42
"751062309",2024,14545.4545454545,14826.0810678052,37
"751062309",2025,14516.1290322581,13988.0574529102,13
"751062310",2020,15413.5338345865,13579.7427032572,13
"751062310",2021,15937.5,20368.555041618,29
"751062310",2022,17393.5283687943,31681.6400783579,42
"751062310",2023,14553.0864197531,16134.9118043128,28
"751062310",2024,15783.212,19231.5899453962,26
"751062310",2025,14272.7272727273,25615.4598145816,15
"751062311",2020,15860,14979.4513092225,18
"751062311",2021,16784.9397590361,17157.4811711257,27
"751062311",2022,15172.1052631579,16018.209313678,19
"751062311",2023,17818.1818181818,18184.4068985167,21
"751062311",2024,15434.9913043478,17571.6982514644,45
"751062311",2025,20047.9576804915,20336.9119828029,8
"751062401",2020,19799.700280112,25790.0941080239,14
"751062401",2021,15625,22890.1987973403,69
"751062401",2022,15313.2369614512,16625.7487234002,72
"751062401",2023,16407.4074074074,18904.1304164723,46
"751062401",2024,15763.8888888889,16237.6771077156,42
"751062401",2025,17449.512195122,20820.5157370784,20
"751062402",2020,16818.1818181818,18624.1302128738,27
"751062402",2021,18999.5422535211,30897.7469717204,68
"751062402",2022,17857.1428571429,23658.0278124308,123
"751062402",2023,17704.347826087,19737.1164827625,82
"751062402",2024,17893.9583333333,25451.4651704553,62
"751062402",2025,16362.0185950413,17330.8930896189,30
"751072501",2020,17424.2424242424,18161.8926435402,11
"751072501",2021,18501.2788778878,24036.1090609583,40
"751072501",2022,17961.2403100775,18993.1215863502,49
"751072501",2023,15075.8868243243,16944.8971731191,24
"751072501",2024,17375,18419.9009023079,33
"751072501",2025,18130.5894308943,21490.6348358429,14
"751072502",2020,20000,26721.6205856876,11
"751072502",2021,16567.2058823529,19103.7228253374,24
"751072502",2022,15843.0909090909,19678.9263543166,23
"751072502",2023,18133.3333333333,21610.8303742051,23
"751072502",2024,16776.4747690121,19779.4970207134,20
"751072502",2025,14850,16473.291109505,17
"751072503",2020,19296.5853658537,18220.5196691153,10
"751072503",2021,18434.9170682731,17452.6686062681,28
"751072503",2022,18257.0175438596,19851.3169007204,24
"751072503",2023,18671.9478098788,19763.6123090263,36
"751072503",2024,18228.8194444444,17637.7249575041,28
"751072503",2025,16117.620124364,14638.9157797345,6
"751072504",2020,14867.297979798,15824.925241928,14
"751072504",2021,18008.8195386703,17286.4644070794,24
"751072504",2022,17222.2222222222,22168.9164258515,31
"751072504",2023,16213.2352941176,19455.2036608313,26
"751072504",2024,15942.0289855072,23435.0117377118,33
"751072504",2025,18160.775862069,17088.4445068385,10
"751072505",2020,20780.8823529412,43418.4182625133,21
"751072505",2021,15196.1538461538,14173.6213645976,38
"751072505",2022,16073.1707317073,19177.9513416396,57
"751072505",2023,14727.2727272727,14916.4574771726,41
"751072505",2024,17036.5546218487,19659.5926525908,44
"751072505",2025,17216.2883845127,18049.6306486968,18
"751072506",2020,15833.3333333333,16704.4815616722,23
"751072506",2021,17545.4545454545,20573.9359592052,49
"751072506",2022,17467.9487179487,22935.9321689914,84
"751072506",2023,17962.962962963,19986.0606073367,67
"751072506",2024,20075.9365686275,27224.1313019172,64
"751072506",2025,17142.8571428571,24310.780204865,37
"751072601",2020,17718.7209302326,15242.0044301841,11
"751072601",2021,18050.8474576271,20527.3467795827,43
"751072601",2022,15599.2063492063,21549.641315591,44
"751072601",2023,18558.9955627269,22196.7150570172,38
"751072601",2024,16883.5835196423,19739.5750758248,34
"751072601",2025,12957.7464788732,16511.323779313,9
"751072602",2020,12615.0714285714,19988.8182065087,31
"751072602",2021,15333.3333333333,17759.2668789293,29
"751072602",2022,18693.7537341299,48106.4791612383,44
"751072602",2023,15666.6666666667,19931.2200591332,41
"751072602",2024,15609.756097561,15107.6829317297,37
"751072602",2025,13516.2004662005,13881.3985616378,12
"751072603",2020,12931.0344827586,9792.49965932343,9
"751072603",2021,15166.6666666667,16342.4743980398,24
"751072603",2022,14173.5697722567,17266.9976544786,16
"751072603",2023,14313.2075471698,13854.7198804711,15
"751072603",2024,15102.0408163265,18461.4813100726,11
"751072603",2025,18838.9448108296,17121.1305411138,6
"751072604",2020,14875,16264.7772645488,7
"751072604",2021,15990.099009901,16297.2622570011,27
"751072604",2022,15960.8938547486,21106.4655777185,40
"751072604",2023,14971.3636363636,16331.4639329626,23
"751072604",2024,14393.5969868173,35998.7619788214,20
"751072604",2025,17307.6923076923,15882.018302295,11
"751072701",2020,13226.4245014245,13459.2719853507,22
"751072701",2021,13524.1379310345,17719.284156109,72
"751072701",2022,14350,17351.0811689247,74
"751072701",2023,13250,15317.0743665163,61
"751072701",2024,12931.0344827586,13408.1803480536,73
"751072701",2025,13151.5505042902,12569.120411267,22
"751072702",2020,14411.7647058824,13025.6094933524,11
"751072702",2021,14687.5,17850.0186081966,22
"751072702",2022,15196.0784313725,18162.7216043274,25
"751072702",2023,14321.5488215488,15245.3490610467,18
"751072702",2024,12150,12257.2510657739,23
"751072702",2025,11905.303030303,14937.5409484307,10
"751072703",2020,12305.6935817805,10652.04525466,12
"751072703",2021,611.368421052632,7285.78256224884,32
"751072703",2022,14203.9128440367,15203.8729041674,32
"751072703",2023,14761.5744410972,14905.0448773896,16
"751072703",2024,12578.3304745569,16760.9778690507,22
"751072703",2025,12800.6666666667,14335.2013771604,6
"751072704",2020,13683.8716068952,13654.5590618588,10
"751072704",2021,12836.0433604336,20016.8060547005,32
"751072704",2022,11578.9473684211,12167.2203509547,39
"751072704",2023,13099.8684210526,13712.0904182804,32
"751072704",2024,14308.95,13465.7871537212,29
"751072704",2025,15367.7396056998,13790.7656840877,10
"751072705",2020,13844.7368421053,20358.0021473271,10
"751072705",2021,15437.1921182266,16753.3371924354,42
"751072705",2022,15611.9402985075,16086.4271964288,39
"751072705",2023,16128.4589009081,23844.7873777435,36
"751072705",2024,15608.0120481928,16430.974478187,35
"751072705",2025,14892.0673076923,18181.4193041225,10
"751072706",2020,16666.6666666667,41374.0871059533,19
"751072706",2021,14729.1666666667,18077.823297103,40
"751072706",2022,15612.1804829826,15603.7768012096,26
"751072706",2023,15187.6712328767,16561.3037189736,29
"751072706",2024,16114.5833333333,18200.4314008264,26
"751072706",2025,13643.5480667373,13409.4484089793,14
"751072801",2020,16003.3803153368,21029.7610087831,20
"751072801",2021,14285.7142857143,14521.9133347293,33
"751072801",2022,14411.7647058824,18526.5127992016,45
"751072801",2023,14498.8479262673,15188.4911288395,38
"751072801",2024,13279.3868936567,13260.1668300228,32
"751072801",2025,12758.6206896552,12325.6069411007,11
"751072802",2020,13207.5471698113,18893.161155307,11
"751072802",2021,13947.3684210526,14418.9321317344,21
"751072802",2022,14507.0806100218,14184.7756980011,28
"751072802",2023,14117.6470588235,22796.7104956978,31
"751072802",2024,12630.7123655914,26775.3544953284,24
"751072802",2025,15415.3481012658,16394.9594429924,10
"751072803",2020,13870.2922077922,13445.739138083,20
"751072803",2021,13318.75,13628.6554328982,44
"751072803",2022,13848.4848484848,14242.0542093848,52
"751072803",2023,13222.2222222222,12608.7478198226,39
"751072803",2024,12093.724829932,12404.0303359555,30
"751072803",2025,15535.375,17510.2434951875,15
"751072804",2020,13693.1818181818,14337.3867056921,28
"751072804",2021,13985.2941176471,15313.8930699368,72
"751072804",2022,13337.5558867362,15999.9611499217,72
"751072804",2023,13510.6382978723,14457.7333589528,53
"751072804",2024,13518.5714285714,21538.0062559353,63
"751072804",2025,12771.7611336032,19332.6545227185,36
"751072805",2020,13760,14736.2726767453,33
"751072805",2021,14157.3033707865,15697.4415956847,81
"751072805",2022,14707.6375,15485.9415993716,97
"751072805",2023,13605.463980464,15792.9119007129,80
"751072805",2024,12692.946708464,16357.9383016716,66
"751072805",2025,11466.6470588235,10436.9134980186,29
"751072806",2020,17000,17423.9279188706,8
"751072806",2021,16819.8529411765,16154.8105481159,34
"751072806",2022,17526.3157894737,17228.7660667406,31
"751072806",2023,16000,21791.2798280427,25
"751072806",2024,15218,17627.4774218901,13
"751072806",2025,15726.9024645542,18399.5530057057,10
"751072807",2020,20970.0549450549,37410.8138987942,16
"751072807",2021,14428.3789851819,15061.7680150127,22
"751072807",2022,16900.8403361345,16380.5052042723,27
"751072807",2023,15319.3248193248,16978.0078470706,26
"751072807",2024,14285.7142857143,15012.8105123523,33
"751072807",2025,16750,17339.1337877789,15
"751072808",2020,14017.8571428571,14978.5764738391,15
"751072808",2021,14486.4929590957,17420.8670339014,52
"751072808",2022,15556.6551738816,16082.4517329751,42
"751072808",2023,16128.0526315789,17161.0897571657,27
"751072808",2024,14130.0505050505,16803.6135693988,38
"751072808",2025,13876.1904761905,14180.9111265358,10
"751072809",2020,14333.3333333333,11242.8345016668,13
"751072809",2021,15697.25,15901.0785789936,35
"751072809",2022,13979.5918367347,16585.0668171508,43
"751072809",2023,13221.5619694397,13656.7272218259,36
"751072809",2024,13531.3636363636,14944.7692270739,24
"751072809",2025,14886.9565217391,20891.3643788825,15
"751072810",2020,13385.3448275862,21095.4222981025,25
"751072810",2021,13888.8888888889,14715.60807962,45
"751072810",2022,14473.6842105263,16984.0339830813,73
"751072810",2023,14409.0909090909,15402.6951105677,48
"751072810",2024,12697.0846394984,16459.7392057573,46
"751072810",2025,13954.5454545455,15612.6077954259,29
"751072811",2020,12142.8571428571,9926.99150473587,7
"751072811",2021,14518.7262706675,17481.9724134918,46
"751072811",2022,14647.4184782609,13336.024462478,28
"751072811",2023,13078.125,19420.7506948023,44
"751072811",2024,15883.8204575597,20144.2006532211,18
"751072811",2025,14404.6668956044,14802.9314802193,10
"751072812",2022,14724.1830065359,14724.1830065359,2
"751072812",2023,17721.8934911243,16096.4787966642,3
"751082901",2020,17042.2535211268,12693.4316932453,9
"751082901",2021,17411.1980734497,17015.6624243409,32
"751082901",2022,17760.8695652174,48068.8045992178,31
"751082901",2023,20458.7155963303,25797.0400553177,13
"751082901",2024,16655.1459293395,25307.1182530435,20
"751082901",2025,17923.1009852217,15814.9019744978,6
"751082902",2020,17566.6666666667,16959.3628314266,12
"751082902",2021,19666.6666666667,25128.7544954955,25
"751082902",2022,18243.2432432432,26524.372132331,39
"751082902",2023,16196.5811965812,21402.8138043701,22
"751082902",2024,18060.652173913,23894.3658668482,31
"751082902",2025,24242.4242424242,38667.6585012792,13
"751082903",2020,16331.4479638009,17625.6633631227,12
"751082903",2021,17029.6595744681,23288.4075545375,15
"751082903",2022,17341.7112299465,30540.3333331553,36
"751082903",2023,18418.2839632278,24876.2629232849,14
"751082903",2024,17222.2222222222,19316.2918246425,15
"751082903",2025,21112.9292929293,23544.8736235402,8
"751082904",2020,12307.6923076923,13055.0317248031,7
"751082904",2021,14960.4647435897,18251.6494348757,10
"751082904",2022,13890.1098901099,13157.1585344483,10
"751082904",2023,15790.9363745498,17320.2421318131,10
"751082904",2024,11893.9393939394,11768.7294666036,24
"751082904",2025,13756.6844919786,13756.6844919786,2
"751082905",2020,16489.8009950249,16489.8009950249,1
"751082905",2021,13686.7310316939,12823.5699499643,8
"751082905",2022,16170.0680272109,15172.0147765624,10
"751082905",2023,16460.9053497942,16713.7815671264,5
"751082905",2024,14090.9090909091,22819.7027652838,11
"751082905",2025,12884.0579710145,11300.925985093,6
"751083001",2020,12500,12316.1965463916,16
"751083001",2021,12429.2631578947,11773.4422585485,30
"751083001",2022,12861.9909502262,16149.4144677312,36
"751083001",2023,13148.1481481481,12147.0359577716,25
"751083001",2024,12970.1910725755,15141.5110664048,46
"751083001",2025,15000,22462.2094833241,23
"751083002",2020,12262.1621621622,11988.2221324106,22
"751083002",2021,12313.8755980861,11834.737539038,62
"751083002",2022,12833.3333333333,13525.9251533346,84
"751083002",2023,12450,11724.5078701136,37
"751083002",2024,12245.2574525745,12980.3362205108,44
"751083002",2025,13065.4761904762,13778.9458004116,18
"751083003",2020,15178.5714285714,17061.0343696707,6
"751083003",2021,13333.3333333333,14260.6611881391,15
"751083003",2022,14050.8365508365,23147.4029361239,28
"751083003",2023,13500,16482.3558117567,15
"751083003",2024,14169.4444444444,14063.5909624145,10
"751083003",2025,16533.3333333333,21248.7358241758,10
"751083004",2020,12826.4367816092,12506.8581391104,20
"751083004",2021,12481.6666666667,13483.0531467435,36
"751083004",2022,11988.3720930233,12735.830846826,58
"751083004",2023,12730.3921568627,18672.8500358082,42
"751083004",2024,11782,14597.4324037864,35
"751083004",2025,11998.0198019802,11551.8834229313,19
"751083005",2020,13541.6666666667,17156.1688367189,22
"751083005",2021,13415.8674863388,14136.6750099199,30
"751083005",2022,13159.0909090909,13298.3316784949,35
"751083005",2023,12663.1972789116,13026.7893849376,36
"751083005",2024,13484.8484848485,21016.3844609909,28
"751083005",2025,11843.2165318958,10726.3493443646,10
"751083006",2020,14125,14125,1
"751083006",2021,13428.5714285714,13058.1361251361,5
"751083006",2022,11921.1822660099,12198.6424232494,16
"751083006",2023,13449.4994994995,16167.5645770104,12
"751083006",2024,9190.5243902439,8566.90757530626,13
"751083006",2025,11835.4430379747,12638.485022888,5
"751083101",2020,13026.3157894737,13026.3157894737,1
"751083101",2021,12777.7777777778,12777.7777777778,1
"751083101",2023,12365.5913978495,12365.5913978495,1
